ID,Project ID,Controller,Module,IOChannel,SoftwareTag,PointDescription,InstallCheck1,InstallCheck2,InstallCheck3,CommCheck1,CommCheck2,Notes
521779,34,MSB3MB-B1-DB-03-CB,LV Gateway,CbTrip,MSB3MB-B1-DB-03-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521780,34,MSB3MB-B1-MCC2-01 Supply A-CB,LV Gateway,CbSts,MSB3MB-B1-MCC2-01 Supply A-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521781,34,MSB3MB-B1-MCC2-01 Supply A-CB,LV Gateway,CbTrip,MSB3MB-B1-MCC2-01 Supply A-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521782,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,ActiveEngy,MSB3MB-B1-MCC2-01 Supply A-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
521783,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Ib,MSB3MB-B1-MCC2-01 Supply A-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
521784,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Ic,MSB3MB-B1-MCC2-01 Supply A-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
521785,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,la,MSB3MB-B1-MCC2-01 Supply A-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
521786,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,PF,MSB3MB-B1-MCC2-01 Supply A-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
521787,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Ptot,MSB3MB-B1-MCC2-01 Supply A-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
521788,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,RectiveEngy,MSB3MB-B1-MCC2-01 Supply A-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
521789,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Vab,MSB3MB-B1-MCC2-01 Supply A-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
521790,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Van,MSB3MB-B1-MCC2-01 Supply A-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
521791,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Vbc,MSB3MB-B1-MCC2-01 Supply A-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
521792,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Vbn,MSB3MB-B1-MCC2-01 Supply A-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
521793,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Vca,MSB3MB-B1-MCC2-01 Supply A-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
521794,34,MSB3MB-B1-MCC2-01 Supply A-PM,NA,Vcn,MSB3MB-B1-MCC2-01 Supply A-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
472539,34,MSB3MB-B1-MCC2-01-A-CB,LV Gateway,CbSts,MSB3MB-B1-MCC2-01-A-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
472540,34,MSB3MB-B1-MCC2-01-A-CB,LV Gateway,CbTrip,MSB3MB-B1-MCC2-01-A-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
472541,34,MSB3MB-B1-MCC2-01-A-PM,NA,ActiveEngy,MSB3MB-B1-MCC2-01-A-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
472542,34,MSB3MB-B1-MCC2-01-A-PM,NA,Ib,MSB3MB-B1-MCC2-01-A-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
472543,34,MSB3MB-B1-MCC2-01-A-PM,NA,Ic,MSB3MB-B1-MCC2-01-A-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
472544,34,MSB3MB-B1-MCC2-01-A-PM,NA,la,MSB3MB-B1-MCC2-01-A-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
472545,34,MSB3MB-B1-MCC2-01-A-PM,NA,PF,MSB3MB-B1-MCC2-01-A-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
472546,34,MSB3MB-B1-MCC2-01-A-PM,NA,Ptot,MSB3MB-B1-MCC2-01-A-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
472547,34,MSB3MB-B1-MCC2-01-A-PM,NA,RectiveEngy,MSB3MB-B1-MCC2-01-A-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
472548,34,MSB3MB-B1-MCC2-01-A-PM,NA,Vab,MSB3MB-B1-MCC2-01-A-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
472549,34,MSB3MB-B1-MCC2-01-A-PM,NA,Van,MSB3MB-B1-MCC2-01-A-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
472550,34,MSB3MB-B1-MCC2-01-A-PM,NA,Vbc,MSB3MB-B1-MCC2-01-A-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
472551,34,MSB3MB-B1-MCC2-01-A-PM,NA,Vbn,MSB3MB-B1-MCC2-01-A-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
472552,34,MSB3MB-B1-MCC2-01-A-PM,NA,Vca,MSB3MB-B1-MCC2-01-A-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
472553,34,MSB3MB-B1-MCC2-01-A-PM,NA,Vcn,MSB3MB-B1-MCC2-01-A-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
472554,34,MSB3MB-B1-UPS-02-Bypass-CB,LV Gateway,CbSts,MSB3MB-B1-UPS-02-Bypass-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
472555,34,MSB3MB-B1-UPS-02-Bypass-CB,LV Gateway,CbTrip,MSB3MB-B1-UPS-02-Bypass-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
472556,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,ActiveEngy,MSB3MB-B1-UPS-02-Bypass-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
472557,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Ib,MSB3MB-B1-UPS-02-Bypass-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
472558,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Ic,MSB3MB-B1-UPS-02-Bypass-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
472559,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,la,MSB3MB-B1-UPS-02-Bypass-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
472560,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,PF,MSB3MB-B1-UPS-02-Bypass-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
472561,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Ptot,MSB3MB-B1-UPS-02-Bypass-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
472562,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,RectiveEngy,MSB3MB-B1-UPS-02-Bypass-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
472563,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Vab,MSB3MB-B1-UPS-02-Bypass-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
472564,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Van,MSB3MB-B1-UPS-02-Bypass-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
472565,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Vbc,MSB3MB-B1-UPS-02-Bypass-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
472566,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Vbn,MSB3MB-B1-UPS-02-Bypass-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
472567,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Vca,MSB3MB-B1-UPS-02-Bypass-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
472568,34,MSB3MB-B1-UPS-02-Bypass-PM,NA,Vcn,MSB3MB-B1-UPS-02-Bypass-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
472569,34,MSB3MB-B1-UPS-02-Primary-CB,LV Gateway,CbSts,MSB3MB-B1-UPS-02-Primary-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
472570,34,MSB3MB-B1-UPS-02-Primary-CB,LV Gateway,CbTrip,MSB3MB-B1-UPS-02-Primary-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
472571,34,MSB3MB-B1-UPS-02-Primary-PM,NA,ActiveEngy,MSB3MB-B1-UPS-02-Primary-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
472572,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Ib,MSB3MB-B1-UPS-02-Primary-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
472573,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Ic,MSB3MB-B1-UPS-02-Primary-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
472574,34,MSB3MB-B1-UPS-02-Primary-PM,NA,la,MSB3MB-B1-UPS-02-Primary-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
472575,34,MSB3MB-B1-UPS-02-Primary-PM,NA,PF,MSB3MB-B1-UPS-02-Primary-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
472576,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Ptot,MSB3MB-B1-UPS-02-Primary-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
472577,34,MSB3MB-B1-UPS-02-Primary-PM,NA,RectiveEngy,MSB3MB-B1-UPS-02-Primary-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
472578,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Vab,MSB3MB-B1-UPS-02-Primary-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
472579,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Van,MSB3MB-B1-UPS-02-Primary-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
472580,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Vbc,MSB3MB-B1-UPS-02-Primary-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
472581,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Vbn,MSB3MB-B1-UPS-02-Primary-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
472582,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Vca,MSB3MB-B1-UPS-02-Primary-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
472583,34,MSB3MB-B1-UPS-02-Primary-PM,NA,Vcn,MSB3MB-B1-UPS-02-Primary-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
86956,34,"MSB3MB-B1-UPS-04-Bypass
-CB",LV Gateway,CbSts,"MSB3MB-B1-UPS-04-Bypass
-CB_CbSts",Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
86957,34,"MSB3MB-B1-UPS-04-Bypass
-CB",LV Gateway,CbTrip,"MSB3MB-B1-UPS-04-Bypass
-CB_CbTrip",Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
469854,34,MSB3MB-B1-UPS-04-Bypass-CB,LV Gateway,CbSts,MSB3MB-B1-UPS-04-Bypass-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
469855,34,MSB3MB-B1-UPS-04-Bypass-CB,LV Gateway,CbTrip,MSB3MB-B1-UPS-04-Bypass-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
86958,34,"MSB3MB-B1-UPS-04-Primary
-CB",LV Gateway,CbSts,"MSB3MB-B1-UPS-04-Primary
-CB_CbSts",Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
86959,34,"MSB3MB-B1-UPS-04-Primary
-CB",LV Gateway,CbTrip,"MSB3MB-B1-UPS-04-Primary
-CB_CbTrip",Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
469856,34,MSB3MB-B1-UPS-04-Primary-CB,LV Gateway,CbSts,MSB3MB-B1-UPS-04-Primary-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
469857,34,MSB3MB-B1-UPS-04-Primary-CB,LV Gateway,CbTrip,MSB3MB-B1-UPS-04-Primary-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521795,34,MSB3MB-B2-DB-03-CB,LV Gateway,CbSts,MSB3MB-B2-DB-03-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521796,34,MSB3MB-B2-DB-03-CB,LV Gateway,CbTrip,MSB3MB-B2-DB-03-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
472586,34,MSB3MB-B2-DB-400D-CB,LV Gateway,CbSts,MSB3MB-B2-DB-400D-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
472587,34,MSB3MB-B2-DB-400D-CB,LV Gateway,CbTrip,MSB3MB-B2-DB-400D-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
86964,34,MSB3MB-B2-PFC-03 (future)-CB,LV Gateway,CbSts,MSB3MB-B2-PFC-03 (future)-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,Unable to test
86965,34,MSB3MB-B2-PFC-03 (future)-CB,LV Gateway,CbTrip,MSB3MB-B2-PFC-03 (future)-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,Unable to test
86966,34,MSB3MB-B2-PFC-03 (future)-PM,NA,ActiveEngy,MSB3MB-B2-PFC-03 (future)-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
86967,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Ib,MSB3MB-B2-PFC-03 (future)-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
86968,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Ic,MSB3MB-B2-PFC-03 (future)-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
86969,34,MSB3MB-B2-PFC-03 (future)-PM,NA,la,MSB3MB-B2-PFC-03 (future)-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
86970,34,MSB3MB-B2-PFC-03 (future)-PM,NA,PF,MSB3MB-B2-PFC-03 (future)-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
86971,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Ptot,MSB3MB-B2-PFC-03 (future)-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
86972,34,MSB3MB-B2-PFC-03 (future)-PM,NA,RectiveEngy,MSB3MB-B2-PFC-03 (future)-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
86973,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Vab,MSB3MB-B2-PFC-03 (future)-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
86974,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Van,MSB3MB-B2-PFC-03 (future)-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
86975,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Vbc,MSB3MB-B2-PFC-03 (future)-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
86976,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Vbn,MSB3MB-B2-PFC-03 (future)-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
86977,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Vca,MSB3MB-B2-PFC-03 (future)-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
86978,34,MSB3MB-B2-PFC-03 (future)-PM,NA,Vcn,MSB3MB-B2-PFC-03 (future)-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
521797,34,MSB3MB-B2-PFC-03-CB,LV Gateway,CbSts,MSB3MB-B2-PFC-03-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521798,34,MSB3MB-B2-PFC-03-CB,LV Gateway,CbTrip,MSB3MB-B2-PFC-03-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521799,34,MSB3MB-B2-PFC-03-PM,NA,ActiveEngy,MSB3MB-B2-PFC-03-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
521800,34,MSB3MB-B2-PFC-03-PM,NA,Ib,MSB3MB-B2-PFC-03-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
521801,34,MSB3MB-B2-PFC-03-PM,NA,Ic,MSB3MB-B2-PFC-03-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
521802,34,MSB3MB-B2-PFC-03-PM,NA,la,MSB3MB-B2-PFC-03-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
521803,34,MSB3MB-B2-PFC-03-PM,NA,PF,MSB3MB-B2-PFC-03-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
521804,34,MSB3MB-B2-PFC-03-PM,NA,Ptot,MSB3MB-B2-PFC-03-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
521805,34,MSB3MB-B2-PFC-03-PM,NA,RectiveEngy,MSB3MB-B2-PFC-03-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
521806,34,MSB3MB-B2-PFC-03-PM,NA,Vab,MSB3MB-B2-PFC-03-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
521807,34,MSB3MB-B2-PFC-03-PM,NA,Van,MSB3MB-B2-PFC-03-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
521808,34,MSB3MB-B2-PFC-03-PM,NA,Vbc,MSB3MB-B2-PFC-03-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
521809,34,MSB3MB-B2-PFC-03-PM,NA,Vbn,MSB3MB-B2-PFC-03-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
521810,34,MSB3MB-B2-PFC-03-PM,NA,Vca,MSB3MB-B2-PFC-03-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
521811,34,MSB3MB-B2-PFC-03-PM,NA,Vcn,MSB3MB-B2-PFC-03-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
521812,34,MSB3MB-B3-DB-03-CB,LV Gateway,CbSts,MSB3MB-B3-DB-03-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521813,34,MSB3MB-B3-DB-03-CB,LV Gateway,CbTrip,MSB3MB-B3-DB-03-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
472590,34,MSB3MB-B3-DB-100A-01-CB,LV Gateway,CbSts,MSB3MB-B3-DB-100A-01-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
472591,34,MSB3MB-B3-DB-100A-01-CB,LV Gateway,CbTrip,MSB3MB-B3-DB-100A-01-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521814,34,MSB3MB-IP-LCP-03-CB,LV Gateway,CbSts,MSB3MB-IP-LCP-03-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521815,34,MSB3MB-IP-LCP-03-CB,LV Gateway,CbTrip,MSB3MB-IP-LCP-03-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521816,34,MSB3MB-IP-LCP-03-PM,NA,ActiveEngy,MSB3MB-IP-LCP-03-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
521817,34,MSB3MB-IP-LCP-03-PM,NA,Ib,MSB3MB-IP-LCP-03-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
521818,34,MSB3MB-IP-LCP-03-PM,NA,Ic,MSB3MB-IP-LCP-03-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
521819,34,MSB3MB-IP-LCP-03-PM,NA,la,MSB3MB-IP-LCP-03-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
521820,34,MSB3MB-IP-LCP-03-PM,NA,PF,MSB3MB-IP-LCP-03-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
521821,34,MSB3MB-IP-LCP-03-PM,NA,Ptot,MSB3MB-IP-LCP-03-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
521822,34,MSB3MB-IP-LCP-03-PM,NA,RectiveEngy,MSB3MB-IP-LCP-03-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
521823,34,MSB3MB-IP-LCP-03-PM,NA,Vab,MSB3MB-IP-LCP-03-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
521824,34,MSB3MB-IP-LCP-03-PM,NA,Van,MSB3MB-IP-LCP-03-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
521825,34,MSB3MB-IP-LCP-03-PM,NA,Vbc,MSB3MB-IP-LCP-03-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
521826,34,MSB3MB-IP-LCP-03-PM,NA,Vbn,MSB3MB-IP-LCP-03-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
521827,34,MSB3MB-IP-LCP-03-PM,NA,Vca,MSB3MB-IP-LCP-03-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
521828,34,MSB3MB-IP-LCP-03-PM,NA,Vcn,MSB3MB-IP-LCP-03-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
521829,34,MSB3MB-NSC-DB-05-CB,LV Gateway,CbSts,MSB3MB-NSC-DB-05-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521830,34,MSB3MB-NSC-DB-05-CB,LV Gateway,CbTrip,MSB3MB-NSC-DB-05-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521831,34,MSB3MB-PLT1and2-ECP-07-CB,LV Gateway,CbSts,MSB3MB-PLT1and2-ECP-07-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521832,34,MSB3MB-PLT1and2-ECP-07-CB,LV Gateway,CbTrip,MSB3MB-PLT1and2-ECP-07-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521833,34,MSB3MB-PLT1and2-ECP-07-PM,NA,ActiveEngy,MSB3MB-PLT1and2-ECP-07-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
521834,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Ib,MSB3MB-PLT1and2-ECP-07-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
521835,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Ic,MSB3MB-PLT1and2-ECP-07-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
521836,34,MSB3MB-PLT1and2-ECP-07-PM,NA,la,MSB3MB-PLT1and2-ECP-07-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
521837,34,MSB3MB-PLT1and2-ECP-07-PM,NA,PF,MSB3MB-PLT1and2-ECP-07-PM_PF,Power Factor,Pass,Pass,Pass,Pass,Pass,
521838,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Ptot,MSB3MB-PLT1and2-ECP-07-PM_Ptot,Total Power (kW),Pass,Pass,Pass,Pass,Pass,
521839,34,MSB3MB-PLT1and2-ECP-07-PM,NA,RectiveEngy,MSB3MB-PLT1and2-ECP-07-PM_RectiveEngy,Reactive Energy kVarh,Pass,Pass,Pass,Pass,Pass,
521840,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Vab,MSB3MB-PLT1and2-ECP-07-PM_Vab,Phase-Phase A-B Voltage,Pass,Pass,Pass,Pass,Pass,
521841,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Van,MSB3MB-PLT1and2-ECP-07-PM_Van,Phase-Neutral A-N Voltage,Pass,Pass,Pass,Pass,Pass,
521842,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Vbc,MSB3MB-PLT1and2-ECP-07-PM_Vbc,Phase-Phase B-C Voltage,Pass,Pass,Pass,Pass,Pass,
521843,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Vbn,MSB3MB-PLT1and2-ECP-07-PM_Vbn,Phase-Neutral B-N Voltage,Pass,Pass,Pass,Pass,Pass,
521844,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Vca,MSB3MB-PLT1and2-ECP-07-PM_Vca,Phase-Phase C-A Voltage,Pass,Pass,Pass,Pass,Pass,
521845,34,MSB3MB-PLT1and2-ECP-07-PM,NA,Vcn,MSB3MB-PLT1and2-ECP-07-PM_Vcn,Phase-Neutral C-N Voltage,Pass,Pass,Pass,Pass,Pass,
521846,34,MSB3MB-PLT1and2-ECP-08-CB,LV Gateway,CbSts,MSB3MB-PLT1and2-ECP-08-CB_CbSts,Circuit Breaker Status,Pass,Pass,Pass,Pass,Pass,
521847,34,MSB3MB-PLT1and2-ECP-08-CB,LV Gateway,CbTrip,MSB3MB-PLT1and2-ECP-08-CB_CbTrip,Circuit Breaker Trip,Pass,Pass,Pass,Pass,Pass,
521848,34,MSB3MB-PLT1and2-ECP-08-PM,NA,ActiveEngy,MSB3MB-PLT1and2-ECP-08-PM_ActiveEngy,Active Energy kWh,Pass,Pass,Pass,Pass,Pass,
521849,34,MSB3MB-PLT1and2-ECP-08-PM,NA,Ib,MSB3MB-PLT1and2-ECP-08-PM_Ib,Phase B Current Amps,Pass,Pass,Pass,Pass,Pass,
521850,34,MSB3MB-PLT1and2-ECP-08-PM,NA,Ic,MSB3MB-PLT1and2-ECP-08-PM_Ic,Phase C Current Amps,Pass,Pass,Pass,Pass,Pass,
521851,34,MSB3MB-PLT1and2-ECP-08-PM,NA,la,MSB3MB-PLT1and2-ECP-08-PM_la,Phase A Current Amps,Pass,Pass,Pass,Pass,Pass,
